"score_unit_mode","score_unit","kappa","lambda","shift_prob","shift_type","obj_alarm_tuned","obj_always_retrain","obj_calendar_tuned","obj_calendar10","obj_cusum_tuned","obj_debt_threshold_tuned","obj_debt_utility_tuned","obj_hybrid_utility_tuned","obj_never_retrain","regret_alarm_tuned","regret_always_retrain","regret_calendar_tuned","regret_calendar10","regret_cusum_tuned","regret_debt_threshold_tuned","regret_debt_utility_tuned","regret_hybrid_utility_tuned","regret_never_retrain","retrains_alarm_tuned","retrains_always_retrain","retrains_calendar_tuned","retrains_calendar10","retrains_cusum_tuned","retrains_debt_threshold_tuned","retrains_debt_utility_tuned","retrains_hybrid_utility_tuned","retrains_never_retrain","rel_debt_utility_vs_calendar10","rel_debt_utility_vs_calendar","rel_debt_utility_vs_cusum","rel_debt_utility_vs_alarm","rel_debt_utility_vs_debt_threshold","rel_debt_utility_vs_always_retrain","rel_debt_utility_vs_never_retrain","rel_hybrid_utility_vs_calendar10","rel_hybrid_utility_vs_calendar","rel_hybrid_utility_vs_cusum","rel_hybrid_utility_vs_alarm","rel_hybrid_utility_vs_debt_threshold","rel_hybrid_utility_vs_always_retrain","rel_hybrid_utility_vs_never_retrain"
"mean",0.149044950515486,0.25,0.0372612376288715,0.02,"gradual",5.07333738939388,8.2170539524904,3.78745429049931,4.96868524803517,2.69118136318734,2.6086579443719,3.89509720216047,3.65434378125805,62.2132344755638,4.63626307200721,0.802067664344962,2.33426602297332,4.26072173308662,1.76822050712019,1.60297714076865,2.65057186535615,2.45937589050014,62.2132344755638,11.73,199,39,19,24.77,26.99,33.4,32.07,0,0.783929149808946,1.02842091373384,1.44735589189249,0.7677583616464,1.49314217702019,0.474025998208269,0.0626088200524341,0.735474999689934,0.964854886942092,1.3578957669839,0.720303717410492,1.40085203165183,0.444726760026993,0.0587390096667198
"mean",0.149044950515486,0.25,0.0372612376288715,0.02,"none",0.440491989335348,7.46732890541427,1.54806332047549,0.838696203957587,0.455698802607402,0.466993205059135,0.693445148535736,0.717654574670701,0.960623495874141,0.30933243288172,0.0523426172688275,0.094875052949495,0.130732689009028,0.174003846133134,0.370859211976646,0.44267701929343,0.415093325124264,0.960623495874141,3.52,199,39,19,7.56,2.58,6.73,8.12,0,0.826813267144348,0.447943659257262,1.52171817123066,1.57425144003655,1.48491485748262,0.0928638817600422,0.721869860058669,0.85567881586238,0.463582183737985,1.5748441087939,1.62921140916447,1.53675592470307,0.0961059280715971,0.747071644357038
"mean",0.149044950515486,0.25,0.0372612376288715,0.02,"variance",6.17730232429925,8.40246821052736,4.29056450613227,5.84841259522131,3.02469119527195,2.79340205192981,3.50347668944763,3.47874035510493,111.392438402996,5.70110370740227,0.987481922381919,2.83737623860628,5.14044908027275,2.05925252830788,1.63718584830592,2.01489024617422,1.63430909247579,111.392438402996,12.78,199,39,19,25.91,31.03,39.95,49.5,0,0.599047456451739,0.816553785507783,1.15829235557141,0.567153185244996,1.25419707736925,0.416958041573804,0.0314516563213451,0.594817875528718,0.810788498840412,1.15011422010377,0.563148794162274,1.24534180559568,0.414014104896756,0.0312295915681416
"mean",0.149044950515486,0.25,0.0372612376288715,0.05,"abrupt_coef",12.0279350628884,9.36597113133216,7.1538289033825,11.4729860418556,4.2084526777851,3.95349142661057,4.69984079984275,4.44514847463461,266.814577591337,11.5025516123213,1.95098484318672,5.70064063585651,10.7650225269071,3.12415066278494,2.66537044178048,3.01600547139405,3.12088408930452,266.814577591337,14.1,199,39,19,29.1,34.57,45.19,35.54,0,0.409644078943079,0.65696857771096,1.11676218308252,0.390743778983632,1.18878234266769,0.501799624826975,0.017614632762087,0.38744477317569,0.621366338875235,1.05624295078782,0.369568712450892,1.12436021606491,0.474606254098326,0.0166600660082485
"mean",0.149044950515486,0.25,0.0372612376288715,0.05,"gradual",6.43504470284967,8.43395818802106,4.44693571635955,6.15603967787319,3.20255357348852,3.02746659851907,4.05352495330383,4.07557102909864,89.9487941657175,5.94468681565372,1.01897189987562,2.99374744883356,5.44807616292464,2.15849369512754,1.82206556122507,2.55785887488092,2.64511211652626,89.9487941657175,13.16,199,39,19,28.02,32.35,40.14,38.39,0,0.658463097285339,0.911532167733292,1.26571651661344,0.629914031756265,1.33891649053591,0.480619522048513,0.0450648059365398,0.662044308087806,0.9164897558796,1.27260042199986,0.633339971561322,1.34619851168375,0.483233487555969,0.0453099017824519
"mean",0.149044950515486,0.25,0.0372612376288715,0.05,"none",0.435238999075232,7.46718161337714,1.5433882564513,0.830540139899887,0.438634414552626,0.470524186559098,0.688916470842112,0.719414990052712,0.816049463143411,0.313022139652534,0.0521953252317,0.0901999889253113,0.122576624951328,0.166254767485575,0.381097216249807,0.438893566352384,0.460076776155766,0.816049463143411,3.28,199,39,19,7.31,2.4,6.71,6.96,0,0.829480042861208,0.446366277547123,1.57059375184857,1.58284637246634,1.46414677613089,0.0922592360158949,0.844209207844357,0.866201349569246,0.466127033846206,1.64012436367188,1.65291941113108,1.52896495143795,0.0963435774434508,0.881582578685287
"mean",0.149044950515486,0.25,0.0372612376288715,0.05,"variance",6.34589161229794,8.43507568490439,4.40378003460824,6.10140601171142,3.15892094942295,2.87813136398674,3.37022628414001,3.49518967563435,131.37428565493,5.81380113895766,1.02008939675895,2.95059176708225,5.39344249676286,2.15324014581971,1.6213098187649,1.7359484017377,1.48606374268559,131.37428565493,14.28,199,39,19,26.99,33.73,43.86,53.92,0,0.552368794614058,0.765303048211812,1.06689161840395,0.531087905379398,1.17097722720746,0.399549027185547,0.0256536221478859,0.572849875737734,0.793679440881811,1.106450503699,0.550779920170853,1.21439546483829,0.414363759875851,0.0266048234493535
"mean",0.149044950515486,0.25,0.0372612376288715,0.1,"abrupt_coef",13.7727519908041,9.51101382298257,8.03443152535682,12.1547572817552,4.40691671952078,4.17051302780966,4.6321748421717,4.54840163069649,303.801201763386,13.2265022471648,2.09602753483713,6.58124325783083,11.4467937668066,3.29429616392267,2.81047785435584,2.82388698004256,3.19693654189732,303.801201763386,14.66,199,39,19,29.86,36.5,48.53,36.27,0,0.381099740191833,0.576540459340835,1.05111467653862,0.336328922880813,1.11069664841798,0.487032710538012,0.0152473881448943,0.374207524285476,0.566113684128323,1.0321051928549,0.330246390389764,1.09060962053517,0.478224689328666,0.0149716380458527
"mean",0.149044950515486,0.25,0.0372612376288715,0.1,"gradual",6.54771230691304,8.4595184030496,4.48344267339372,6.23707431218508,3.33188250891335,3.08790343406083,3.94994807455633,3.92742975598453,99.5782908902433,6.03537028951606,1.04453211490416,3.03025440586773,5.52911079723652,2.23006771222761,1.80947037101424,2.33616387284991,2.48616508449977,99.5782908902433,13.75,199,39,19,29.57,34.31,43.31,38.68,0,0.63330142897921,0.881007824187576,1.18550040824956,0.603256204519859,1.27916826380864,0.466923515779859,0.0396667590821581,0.629691031308011,0.875985273390744,1.17874197108631,0.599817092122079,1.27187583415446,0.464261624464191,0.0394406222568471
"mean",0.149044950515486,0.25,0.0372612376288715,0.1,"none",0.418034221548469,7.46826118996393,1.54663841245117,0.836223432198524,0.44578909468224,0.463889809613401,0.68215035714992,0.67340745515767,0.819081026593297,0.270107108161849,0.0532749018184896,0.0934501449251832,0.128259917249965,0.171173773357457,0.381542474453595,0.451503296227205,0.431209410570005,0.819081026593297,3.97,199,39,19,7.37,2.21,6.19,6.5,0,0.815751306270467,0.441053546619744,1.53020871368816,1.63180505802401,1.47050084527275,0.0913399169898629,0.832824024733064,0.805296083831575,0.435400704997639,1.51059652017212,1.61089073679962,1.45165390832551,0.0901692426160209,0.822149986746111
