"score_unit_mode","score_unit","kappa","lambda","shift_prob","shift_type","policy","n_rep","mean_objective","se_objective","q025_objective","median_objective","q975_objective","mean_regret","mean_retrains","se_retrains"
"mean",0.149044950515486,0.5,0.0745224752577431,0.2,"none","hybrid_utility_tuned",100,0.964408012315751,0.0447266405367923,0.2616908100048,0.879881540917095,1.96472163422288,0.422629617191958,7.27,0.717860879575035
"mean",0.149044950515486,0.5,0.0745224752577431,0.2,"none","never_retrain",100,0.923452085937739,0.0660111306286622,0.213988627915989,0.784185305310711,2.46868555094318,0.923452085937739,0,0
"mean",0.149044950515486,0.5,0.0745224752577431,0.2,"variance","alarm_tuned",100,7.30971211421669,0.233654312041717,3.62229765066667,7.41306126139124,12.0803934069761,6.22093875070106,14.61,0.13095993681468
"mean",0.149044950515486,0.5,0.0745224752577431,0.2,"variance","always_retrain",100,15.9043344976451,0.0369452423482719,15.3092685505719,15.9083763175257,16.4867558356547,1.07436192135418,199,0
"mean",0.149044950515486,0.5,0.0745224752577431,0.2,"variance","calendar_tuned",100,5.98694255705329,0.109249799066019,4.259291623115,6.0455091312831,7.8819212813442,3.0805660220013,39,0
"mean",0.149044950515486,0.5,0.0745224752577431,0.2,"variance","calendar10",100,7.11787385720627,0.210378585060145,3.780649709765,7.15252072507749,11.128984699219,5.70194682730915,19,0
"mean",0.149044950515486,0.5,0.0745224752577431,0.2,"variance","cusum_tuned",100,4.24348760810852,0.0830735890563475,2.68411619568964,4.27934955791731,5.65863926499573,2.76943304751036,19.78,0.288353038387798
"mean",0.149044950515486,0.5,0.0745224752577431,0.2,"variance","debt_threshold_tuned",100,3.93455108046782,0.0742041801425291,2.65854888689463,3.93370823359002,5.03878583366583,2.29654707430262,21.98,0.392345961538224
"mean",0.149044950515486,0.5,0.0745224752577431,0.2,"variance","debt_utility_tuned",100,4.84798617455382,0.0830766832320005,3.29528022701168,4.93628639815788,6.25587070999914,1.59358968004818,43.67,0.72988929560474
"mean",0.149044950515486,0.5,0.0745224752577431,0.2,"variance","hybrid_utility_tuned",100,5.59286527653052,0.0829288486115259,4.07789077298295,5.73881577733281,6.82735357304499,1.51425020567424,54.73,0.680738606592171
"mean",0.149044950515486,0.5,0.0745224752577431,0.2,"variance","never_retrain",100,156.430612369073,6.01594355271031,61.7561929557651,160.563740151538,255.77425964953,156.430612369073,0,0
"mean",0.149044950515486,1,0.149044950515486,0.02,"abrupt_coef","alarm_tuned",100,12.9612606290153,1.61699074405253,0.67236433179722,5.89997052921554,53.3726676295992,11.2159442584789,11.71,0.483316614130892
"mean",0.149044950515486,1,0.149044950515486,0.02,"abrupt_coef","always_retrain",100,31.5420195884238,0.256209112595761,29.7084326530623,30.3341524993624,38.5523063945812,1.88207443584203,199,0
"mean",0.149044950515486,1,0.149044950515486,0.02,"abrupt_coef","calendar_tuned",100,12.9220783537382,1.40348418675569,2.9333191145328,6.02212113593241,47.5200375196332,10.090224293944,19,0
"mean",0.149044950515486,1,0.149044950515486,0.02,"abrupt_coef","calendar10",100,12.9220783537382,1.40348418675569,2.9333191145328,6.02212113593241,47.5200375196332,10.090224293944,19,0
"mean",0.149044950515486,1,0.149044950515486,0.02,"abrupt_coef","cusum_tuned",100,6.34564408027889,0.519786594709222,0.703907415750676,5.02316825677872,17.914607088589,4.22473443444352,14.23,0.887950198803714
"mean",0.149044950515486,1,0.149044950515486,0.02,"abrupt_coef","debt_threshold_tuned",100,6.1955794387804,0.468800634574703,0.59460439099047,5.11947547432319,16.4540920080583,3.85557371568726,15.7,1.24580102826262
"mean",0.149044950515486,1,0.149044950515486,0.02,"abrupt_coef","debt_utility_tuned",100,8.1090141747272,0.49781761878,0.614892537837719,7.86584982425514,17.4468876600254,5.93146744769595,14.61,1.37627039567819
"mean",0.149044950515486,1,0.149044950515486,0.02,"abrupt_coef","hybrid_utility_tuned",100,7.71540096455417,0.48512919312378,0.595532653533911,7.62818601328409,17.3565154059337,5.12947107311048,17.35,1.61635423410248
"mean",0.149044950515486,1,0.149044950515486,0.02,"abrupt_coef","never_retrain",100,213.035054428136,33.4351073004974,0.72809535968802,61.0116280204888,1220.89709568141,213.035054428136,0,0
"mean",0.149044950515486,1,0.149044950515486,0.02,"gradual","alarm_tuned",100,6.3729493075346,0.499471394620115,0.805483830166874,4.41061790226403,17.7213026435939,4.69470316473022,11.26,0.395586765310581
"mean",0.149044950515486,1,0.149044950515486,0.02,"gradual","always_retrain",100,30.4620128169267,0.0738243614177302,29.7520001681801,30.144073334727,32.1198385846087,0.802067664344962,199,0
"mean",0.149044950515486,1,0.149044950515486,0.02,"gradual","calendar_tuned",100,7.09257579288085,0.435236984297254,3.1185521568993,5.21393510687512,17.3043861626873,4.26072173308662,19,0
"mean",0.149044950515486,1,0.149044950515486,0.02,"gradual","calendar10",100,7.09257579288085,0.435236984297254,3.1185521568993,5.21393510687512,17.3043861626873,4.26072173308662,19,0
"mean",0.149044950515486,1,0.149044950515486,0.02,"gradual","cusum_tuned",100,4.75370614528463,0.287282957266829,1.04997602597575,3.71926206159681,10.9718408874278,2.89511561235652,12.47,0.650167810506012
"mean",0.149044950515486,1,0.149044950515486,0.02,"gradual","debt_threshold_tuned",100,4.76867877736014,0.25997370563993,0.644436874509679,4.00364737366166,10.4086565151601,2.91306914344234,12.45,0.958573751134276
"mean",0.149044950515486,1,0.149044950515486,0.02,"gradual","debt_utility_tuned",100,7.70778543496882,0.385753928547022,1.07439124386239,7.64650681993326,15.8294861733601,6.31570559715418,9.34,1.06165679553948
"mean",0.149044950515486,1,0.149044950515486,0.02,"gradual","hybrid_utility_tuned",100,6.83137367395747,0.349736461311358,0.756166798949904,6.4673785918535,13.1880555217994,4.86547077665821,13.19,1.40631296716491
"mean",0.149044950515486,1,0.149044950515486,0.02,"gradual","never_retrain",100,62.2132344755638,9.62419667366507,0.817991474696635,19.2733927136203,331.90948192387,62.2132344755638,0,0
"mean",0.149044950515486,1,0.149044950515486,0.02,"none","alarm_tuned",100,0.83021168724658,0.0314658584463795,0.36800943836331,0.790647517956374,1.42966347547344,0.310044809947533,3.49,0.250048480147835
"mean",0.149044950515486,1,0.149044950515486,0.02,"none","always_retrain",100,29.7122877698506,0.000706961364348583,29.6997120908278,29.71280379631,29.7268301271283,0.0523426172688275,199,0
"mean",0.149044950515486,1,0.149044950515486,0.02,"none","calendar_tuned",100,2.96258674880327,0.00279397316803669,2.91680643069135,2.95912319019124,3.02130990764193,0.130732689009028,19,0
"mean",0.149044950515486,1,0.149044950515486,0.02,"none","calendar10",100,2.96258674880327,0.00279397316803669,2.91680643069135,2.95912319019124,3.02130990764193,0.130732689009028,19,0
"mean",0.149044950515486,1,0.149044950515486,0.02,"none","cusum_tuned",100,0.708273252789674,0.0145911591426466,0.470563420577501,0.720433935754492,1.01695481877852,0.276042896294764,2.9,0.0659047368816107
"mean",0.149044950515486,1,0.149044950515486,0.02,"none","debt_threshold_tuned",100,0.706682355644929,0.0326900523168671,0.235519535367029,0.650496797239553,1.47871457589527,0.647064375438735,0.4,0.0619546918189723
"mean",0.149044950515486,1,0.149044950515486,0.02,"none","debt_utility_tuned",100,0.875294248908186,0.0479160874823617,0.235519535367029,0.743484945735505,1.79544936232305,0.852937506330863,0.15,0.0358870281282637
"mean",0.149044950515486,1,0.149044950515486,0.02,"none","hybrid_utility_tuned",100,0.821273080051755,0.0405498522579594,0.243952372712058,0.738316840853346,1.736823808494,0.754202852319786,0.45,0.0891882585015845
"mean",0.149044950515486,1,0.149044950515486,0.02,"none","never_retrain",100,0.960623495874141,0.0627027269397995,0.235519535367029,0.797527145687905,2.70619320460349,0.960623495874141,0,0
"mean",0.149044950515486,1,0.149044950515486,0.02,"variance","alarm_tuned",100,7.53425340800399,0.285506539211328,0.3633155462969,8.00753212732879,12.3391513549533,5.66075838002433,12.57,0.36577163488834
"mean",0.149044950515486,1,0.149044950515486,0.02,"variance","always_retrain",100,30.6474270749637,0.0428277510135067,29.7072994449826,30.6874057029472,31.3168286129457,0.987481922381919,199,0
"mean",0.149044950515486,1,0.149044950515486,0.02,"variance","calendar_tuned",100,7.97230314006698,0.23105856393054,2.96685219811271,8.13898905160805,12.0814201382509,5.14044908027275,19,0
"mean",0.149044950515486,1,0.149044950515486,0.02,"variance","calendar10",100,7.97230314006698,0.23105856393054,2.96685219811271,8.13898905160805,12.0814201382509,5.14044908027275,19,0
"mean",0.149044950515486,1,0.149044950515486,0.02,"variance","cusum_tuned",100,5.39012604441094,0.167493459002947,0.608374877200646,5.61792605552457,7.59063473468933,3.3705669649261,13.55,0.357707346100895
"mean",0.149044950515486,1,0.149044950515486,0.02,"variance","debt_threshold_tuned",100,5.16777019623681,0.142617868443895,0.407579355760456,5.49732781014132,6.74540115148959,2.87247795829832,15.4,0.572254093453902
"mean",0.149044950515486,1,0.149044950515486,0.02,"variance","debt_utility_tuned",100,6.44534296309365,0.241471782297131,0.407579355760456,6.50526650443665,11.7976635994407,4.30207657468096,14.38,0.607658197384422
"mean",0.149044950515486,1,0.149044950515486,0.02,"variance","hybrid_utility_tuned",100,6.40654285467677,0.199543554390214,0.444486056698234,6.67412417310923,10.6401933854609,2.88013932548037,23.66,0.950621274788655
"mean",0.149044950515486,1,0.149044950515486,0.02,"variance","never_retrain",100,111.392438402996,6.51859224575035,0.407579355760456,108.584986888077,226.647308046032,111.392438402996,0,0
"mean",0.149044950515486,1,0.149044950515486,0.05,"abrupt_coef","alarm_tuned",100,13.5621797475718,1.72485769500522,0.815460554087875,7.25305291616272,71.5327797367335,11.5083403294684,13.78,0.412085114283617
"mean",0.149044950515486,1,0.149044950515486,0.05,"abrupt_coef","always_retrain",100,31.6109299957685,0.292390014191168,29.7161390184194,30.5213888300559,41.0170463574123,1.95098484318672,199,0
"mean",0.149044950515486,1,0.149044950515486,0.05,"abrupt_coef","calendar_tuned",100,13.5968765867013,1.68519416400447,2.97491369838453,7.4421172145009,70.6066983448268,10.7650225269071,19,0
"mean",0.149044950515486,1,0.149044950515486,0.05,"abrupt_coef","calendar10",100,13.5968765867013,1.68519416400447,2.97491369838453,7.4421172145009,70.6066983448268,10.7650225269071,19,0
"mean",0.149044950515486,1,0.149044950515486,0.05,"abrupt_coef","cusum_tuned",100,6.90829055397536,0.523822520425972,0.784466084750109,5.93570420772588,21.8339336982724,4.60703651801625,15.44,0.84713659113534
"mean",0.149044950515486,1,0.149044950515486,0.05,"abrupt_coef","debt_threshold_tuned",100,6.67456961067772,0.484869521705178,0.627377518969577,5.88704359509286,20.1520224485336,3.99325095090412,17.99,1.18334357656685
"mean",0.149044950515486,1,0.149044950515486,0.05,"abrupt_coef","debt_utility_tuned",100,7.57144507057718,0.471542648294954,0.728153304288974,6.680697410519,20.613766416746,4.89608820882421,17.95,1.32683073448718
"mean",0.149044950515486,1,0.149044950515486,0.05,"abrupt_coef","hybrid_utility_tuned",100,7.36093466357562,0.477058273550924,0.748545450080788,6.56218863386925,20.7233136911719,4.37854520376074,20.01,1.44498400955816
"mean",0.149044950515486,1,0.149044950515486,0.05,"abrupt_coef","never_retrain",100,266.814577591337,44.7857743281624,0.728153304288974,108.213559824011,1696.90625007198,266.814577591337,0,0
"mean",0.149044950515486,1,0.149044950515486,0.05,"gradual","alarm_tuned",100,7.8499161855978,0.523631670111451,2.18714650962626,6.39875485473826,21.4755433875767,5.96151666256658,12.67,0.29269041113039
"mean",0.149044950515486,1,0.149044950515486,0.05,"gradual","always_retrain",100,30.6789170524574,0.0775766131911766,29.8428891690584,30.4635429245144,32.7509368648807,1.01897189987562,199,0
"mean",0.149044950515486,1,0.149044950515486,0.05,"gradual","calendar_tuned",100,8.27993022271887,0.446756225649577,3.4872052332654,7.0652351792636,19.7342096564154,5.44807616292464,19,0
"mean",0.149044950515486,1,0.149044950515486,0.05,"gradual","calendar10",100,8.27993022271887,0.446756225649577,3.4872052332654,7.0652351792636,19.7342096564154,5.44807616292464,19,0
"mean",0.149044950515486,1,0.149044950515486,0.05,"gradual","cusum_tuned",100,5.67695866837696,0.283006366668756,1.85271526099694,5.18716092847863,12.2302659156688,3.52474958293334,14.44,0.644215912108775
"mean",0.149044950515486,1,0.149044950515486,0.05,"gradual","debt_threshold_tuned",100,5.57815490020996,0.25987795522806,2.21263001259923,5.13935029296352,11.6917093636424,3.20386883849827,15.93,0.917974824152481
"mean",0.149044950515486,1,0.149044950515486,0.05,"gradual","debt_utility_tuned",100,8.69540396293507,0.360837994324556,2.66530213032822,8.20229003757743,15.2018717655483,6.71906791909973,13.26,1.07323922041753
"mean",0.149044950515486,1,0.149044950515486,0.05,"gradual","hybrid_utility_tuned",100,8.18302720542925,0.380692684492001,2.61576177048692,7.55151950836473,16.1371570148285,5.48978494961441,18.07,1.39792450772312
"mean",0.149044950515486,1,0.149044950515486,0.05,"gradual","never_retrain",100,89.9487941657175,12.0656392351057,3.49806322070727,35.5015131942626,437.50834656288,89.9487941657175,0,0
"mean",0.149044950515486,1,0.149044950515486,0.05,"none","alarm_tuned",100,0.739844731711818,0.0315890698238744,0.248319717923101,0.742612575454954,1.4468034272444,0.331461567299386,2.74,0.232083231325803
"mean",0.149044950515486,1,0.149044950515486,0.05,"none","always_retrain",100,29.7121404778135,0.000708526330716585,29.698665043089,29.7123241427916,29.7248532368188,0.0521953252317,199,0
"mean",0.149044950515486,1,0.149044950515486,0.05,"none","calendar_tuned",100,2.95443068474557,0.00223613038547648,2.9193828371731,2.95144133012767,3.01025158138073,0.122576624951328,19,0
"mean",0.149044950515486,1,0.149044950515486,0.05,"none","calendar10",100,2.95443068474557,0.00223613038547648,2.9193828371731,2.95144133012767,3.01025158138073,0.122576624951328,19,0
"mean",0.149044950515486,1,0.149044950515486,0.05,"none","cusum_tuned",100,0.690844671251381,0.0138998709997891,0.457421928371483,0.698934484461477,1.00883317544369,0.267557011787401,2.84,0.0581186525805423
"mean",0.149044950515486,1,0.149044950515486,0.05,"none","debt_threshold_tuned",100,0.708426796840289,0.0348567116118243,0.206000975191563,0.649550095157315,1.56169172286868,0.663713311685643,0.3,0.0559581373109678
"mean",0.149044950515486,1,0.149044950515486,0.05,"none","debt_utility_tuned",100,0.794135956481651,0.044575206845815,0.206000975191563,0.672640910362395,1.75106980631946,0.764326966378554,0.2,0.0426401432711221
"mean",0.149044950515486,1,0.149044950515486,0.05,"none","hybrid_utility_tuned",100,0.767093234242274,0.0418407525467169,0.206000975191563,0.657195355256174,1.72146034875821,0.716417951067009,0.34,0.057243057891483
"mean",0.149044950515486,1,0.149044950515486,0.05,"none","never_retrain",100,0.816049463143411,0.047403691924577,0.206000975191563,0.669947434620155,1.85907207963428,0.816049463143411,0,0
"mean",0.149044950515486,1,0.149044950515486,0.05,"variance","alarm_tuned",100,7.91810953626,0.231443005967319,4.42255592537218,7.54572319143847,12.7121631513825,5.82551843102258,14.04,0.181419765497399
"mean",0.149044950515486,1,0.149044950515486,0.05,"variance","always_retrain",100,30.6800345493407,0.0357194267427761,30.1952476780527,30.6112311325655,31.3094950013751,1.02008939675895,199,0
"mean",0.149044950515486,1,0.149044950515486,0.05,"variance","calendar_tuned",100,8.2252965565571,0.189416945316571,5.50426269693986,8.02532382270098,12.0865273873726,5.39344249676286,19,0
"mean",0.149044950515486,1,0.149044950515486,0.05,"variance","calendar10",100,8.2252965565571,0.189416945316571,5.50426269693986,8.02532382270098,12.0865273873726,5.39344249676286,19,0
"mean",0.149044950515486,1,0.149044950515486,0.05,"variance","cusum_tuned",100,5.71828496833398,0.107750049614269,3.95225058827052,5.69075928020127,7.57024991323808,3.54371914031303,14.59,0.233590767079194
"mean",0.149044950515486,1,0.149044950515486,0.05,"variance","debt_threshold_tuned",100,5.33477470978795,0.0925398510845692,3.70924684562858,5.24535081416736,7.14831873656351,2.78312515696283,17.12,0.33098567212421
"mean",0.149044950515486,1,0.149044950515486,0.05,"variance","debt_utility_tuned",100,5.98012150985089,0.117459143026453,4.16962447378665,5.76787485708986,8.39698032645652,3.52237027585052,16.49,0.375915045205857
"mean",0.149044950515486,1,0.149044950515486,0.05,"variance","hybrid_utility_tuned",100,6.47056239452836,0.1163530420588,4.47838881057633,6.42047154178703,8.56206610830282,2.43889648308446,27.05,0.612557974992794
"mean",0.149044950515486,1,0.149044950515486,0.05,"variance","never_retrain",100,131.37428565493,5.69447752347956,54.0855287049158,117.112479867126,250.386607225716,131.37428565493,0,0
"mean",0.149044950515486,1,0.149044950515486,0.1,"abrupt_coef","alarm_tuned",100,15.3155395797081,2.04249698156972,0.874294481046332,7.86585020146426,60.9242820424271,13.1692922922851,14.4,0.396448883428516
"mean",0.149044950515486,1,0.149044950515486,0.1,"abrupt_coef","always_retrain",100,31.7559726874189,0.283749131735994,29.7136615972503,30.6328495193138,39.0425337657358,2.09602753483713,199,0
"mean",0.149044950515486,1,0.149044950515486,0.1,"abrupt_coef","calendar_tuned",100,14.2786478266009,1.61803523632663,2.97168241496083,8.15597968869333,63.5938369904279,11.4467937668066,19,0
"mean",0.149044950515486,1,0.149044950515486,0.1,"abrupt_coef","calendar10",100,14.2786478266009,1.61803523632663,2.97168241496083,8.15597968869333,63.5938369904279,11.4467937668066,19,0
"mean",0.149044950515486,1,0.149044950515486,0.1,"abrupt_coef","cusum_tuned",100,7.28544942113917,0.513631081645184,0.775803175791176,6.33142264263667,18.1818355289244,4.86644987427283,16.23,0.846604030133559
"mean",0.149044950515486,1,0.149044950515486,0.1,"abrupt_coef","debt_threshold_tuned",100,6.95180474846656,0.478317540562896,0.967162070873757,5.8906316691815,16.730242754119,4.0677849559919,19.35,1.16422905518171
"mean",0.149044950515486,1,0.149044950515486,0.1,"abrupt_coef","debt_utility_tuned",100,7.51007844185418,0.451103329145823,1.2526537405113,6.24075048820391,16.9258488239469,4.58134516422488,19.65,1.29999028745401
"mean",0.149044950515486,1,0.149044950515486,0.1,"abrupt_coef","hybrid_utility_tuned",100,7.47324387410304,0.468276459461423,1.2526537405113,6.43381928626718,17.5654097212807,4.30305777663865,21.27,1.36358521789606
"mean",0.149044950515486,1,0.149044950515486,0.1,"abrupt_coef","never_retrain",100,303.801201763386,41.4015494113071,1.2526537405113,133.861168660888,1348.72054298213,303.801201763386,0,0
"mean",0.149044950515486,1,0.149044950515486,0.1,"gradual","alarm_tuned",100,8.03725832045092,0.485243562122505,2.19873640397855,7.05445435375351,20.2163314699481,6.02068013997639,13.53,0.280495593152152
"mean",0.149044950515486,1,0.149044950515486,0.1,"gradual","always_retrain",100,30.7044772674859,0.0730391357758711,29.8785098174817,30.5491424284427,32.5265151054532,1.04453211490416,199,0
"mean",0.149044950515486,1,0.149044950515486,0.1,"gradual","calendar_tuned",100,8.36096485703076,0.421258210441829,3.75295512679878,7.34288134145625,18.9035622144176,5.52911079723652,19,0
"mean",0.149044950515486,1,0.149044950515486,0.1,"gradual","calendar10",100,8.36096485703076,0.421258210441829,3.75295512679878,7.34288134145625,18.9035622144176,5.52911079723652,19,0
"mean",0.149044950515486,1,0.149044950515486,0.1,"gradual","cusum_tuned",100,5.94766453113676,0.277578882220135,2.06761304672871,5.47674749909539,12.1143035679414,3.69559532884776,15.11,0.612478818433995
"mean",0.149044950515486,1,0.149044950515486,0.1,"gradual","debt_threshold_tuned",100,5.63085333297873,0.253779105086071,2.21339248523227,5.11681036940907,11.3915410939182,3.1090127702567,16.92,0.874403692914101
"mean",0.149044950515486,1,0.149044950515486,0.1,"gradual","debt_utility_tuned",100,8.23071028988757,0.368839372253072,2.88670643895668,7.34170783903306,17.2158989837203,6.12470513910375,14.13,1.08931031836524
"mean",0.149044950515486,1,0.149044950515486,0.1,"gradual","hybrid_utility_tuned",100,7.67790435533236,0.339475718619053,2.78225755771796,7.03681957445446,13.7850778480631,4.82816490147627,19.12,1.3995872407408
"mean",0.149044950515486,1,0.149044950515486,0.1,"gradual","never_retrain",100,99.5782908902433,11.9130047619753,2.63945669333486,46.9442067700413,388.882065516609,99.5782908902433,0,0
"mean",0.149044950515486,1,0.149044950515486,0.1,"none","alarm_tuned",100,0.806678487933187,0.0317676719671814,0.314540781769667,0.783654725100347,1.53425234611674,0.29247340865476,3.45,0.245926407650333
"mean",0.149044950515486,1,0.149044950515486,0.1,"none","always_retrain",100,29.7132200544002,0.000818194510972073,29.7005648846515,29.7126153595201,29.7299442358342,0.0532749018184896,199,0
"mean",0.149044950515486,1,0.149044950515486,0.1,"none","calendar_tuned",100,2.9601139770442,0.00278001619906136,2.9162629106515,2.95522502412549,3.00852523505956,0.128259917249965,19,0
"mean",0.149044950515486,1,0.149044950515486,0.1,"none","calendar10",100,2.9601139770442,0.00278001619906136,2.9162629106515,2.95522502412549,3.00852523505956,0.128259917249965,19,0
"mean",0.149044950515486,1,0.149044950515486,0.1,"none","cusum_tuned",100,0.690592564688274,0.0154597656932286,0.371902604366584,0.702263308227866,1.00951628383906,0.270285804234603,2.82,0.0687257762650399
"mean",0.149044950515486,1,0.149044950515486,0.1,"none","debt_threshold_tuned",100,0.663685507790039,0.0292916754167773,0.263697285354921,0.606307392862248,1.28945615199342,0.613010224614774,0.34,0.0623123445460712
"mean",0.149044950515486,1,0.149044950515486,0.1,"none","debt_utility_tuned",100,0.761628097788542,0.0407279779590783,0.263697285354921,0.640923138543838,1.77115387384675,0.734800006695755,0.18,0.0435310176190437
"mean",0.149044950515486,1,0.149044950515486,0.1,"none","hybrid_utility_tuned",100,0.726888446014512,0.0390450481218622,0.263060355309257,0.634800321774067,1.56983584706537,0.680684511354711,0.31,0.0544856574585172
"mean",0.149044950515486,1,0.149044950515486,0.1,"none","never_retrain",100,0.819081026593297,0.0600397776473974,0.263060355309257,0.618315379111448,2.64785430808929,0.819081026593297,0,0
"mean",0.149044950515486,1,0.149044950515486,0.1,"variance","alarm_tuned",100,7.91776870100446,0.224437313586718,4.75328721887184,7.44737798288635,12.7151557026748,5.7536360195196,14.52,0.138884444373331
"mean",0.149044950515486,1,0.149044950515486,0.1,"variance","always_retrain",100,30.6407797033108,0.0333403046788312,30.1436779290877,30.6076363297122,31.2511157203692,0.980834550729056,199,0
"mean",0.149044950515486,1,0.149044950515486,0.1,"variance","calendar_tuned",100,8.05622000987398,0.19373649118294,5.25775097473404,7.92149734282435,11.9652489521679,5.22436595007974,19,0
"mean",0.149044950515486,1,0.149044950515486,0.1,"variance","calendar10",100,8.05622000987398,0.19373649118294,5.25775097473404,7.92149734282435,11.9652489521679,5.22436595007974,19,0
"mean",0.149044950515486,1,0.149044950515486,0.1,"variance","cusum_tuned",100,5.59262493835763,0.102659452510746,3.8159337721638,5.5430200060371,7.63337300405355,3.44786810043978,14.39,0.229137601462615
"mean",0.149044950515486,1,0.149044950515486,0.1,"variance","debt_threshold_tuned",100,5.22339785925507,0.0942679118382393,3.39364014771224,5.15280942279315,7.01600535052576,2.68218145296603,17.05,0.293145601083051
"mean",0.149044950515486,1,0.149044950515486,0.1,"variance","debt_utility_tuned",100,5.56358197465787,0.0897173080971773,3.84648794140584,5.55296625599143,7.17900160924649,3.12818748323483,16.34,0.305247043516817
"mean",0.149044950515486,1,0.149044950515486,0.1,"variance","hybrid_utility_tuned",100,6.16620462511123,0.109567806458247,4.15686601900268,6.07804017618773,8.08783292998998,2.14646230970856,26.97,0.522900805626892
"mean",0.149044950515486,1,0.149044950515486,0.1,"variance","never_retrain",100,135.628721945368,5.32586994466935,62.3293144275523,128.298774130622,235.420086980599,135.628721945368,0,0
"mean",0.149044950515486,1,0.149044950515486,0.2,"abrupt_coef","alarm_tuned",100,11.7218467549114,1.27610175828859,0.928851611539364,7.71751057245317,41.0553891974321,9.53982867936472,14.64,0.35262937306395
"mean",0.149044950515486,1,0.149044950515486,0.2,"abrupt_coef","always_retrain",100,31.3095177322651,0.20816275880223,29.7121859106202,30.5686263170888,37.3859810982352,1.64957257968335,199,0
"mean",0.149044950515486,1,0.149044950515486,0.2,"abrupt_coef","calendar_tuned",100,11.9532541266632,1.14385588699062,2.96067587355023,7.63162826418776,46.6279416374995,9.12140006686895,19,0
"mean",0.149044950515486,1,0.149044950515486,0.2,"abrupt_coef","calendar10",100,11.9532541266632,1.14385588699062,2.96067587355023,7.63162826418776,46.6279416374995,9.12140006686895,19,0
"mean",0.149044950515486,1,0.149044950515486,0.2,"abrupt_coef","cusum_tuned",100,6.6535979983707,0.446724301079263,0.770543957019068,6.30370994583769,16.962769009933,4.33594901785489,15.55,0.809710635431765
"mean",0.149044950515486,1,0.149044950515486,0.2,"abrupt_coef","debt_threshold_tuned",100,6.39899505976062,0.418525543229993,0.836946380260768,5.95411255687344,16.3581868723983,3.63570167720351,18.54,1.1092285061194
"mean",0.149044950515486,1,0.149044950515486,0.2,"abrupt_coef","debt_utility_tuned",100,6.99861659877303,0.401411152912946,1.15263311566995,6.15651922035664,16.4542065932364,4.21892827165922,18.65,1.27075695249848
"mean",0.149044950515486,1,0.149044950515486,0.2,"abrupt_coef","hybrid_utility_tuned",100,6.98716811119538,0.415102676434962,0.869073998030397,6.35172386156524,16.455053363376,4.01372134841143,19.95,1.36028628894023
"mean",0.149044950515486,1,0.149044950515486,0.2,"abrupt_coef","never_retrain",100,251.400381704941,33.9859507451935,1.16837655147119,130.939711712196,1150.38768915258,251.400381704941,0,0
"mean",0.149044950515486,1,0.149044950515486,0.2,"gradual","alarm_tuned",100,8.71339803012253,0.559995336338832,2.28928082519946,7.11652659526768,23.4572523856504,6.67744400608099,13.66,0.27051018017028
"mean",0.149044950515486,1,0.149044950515486,0.2,"gradual","always_retrain",100,30.7845431130852,0.0838742051499333,29.8638505743858,30.520010860777,32.9640894138097,1.12459796050348,199,0
"mean",0.149044950515486,1,0.149044950515486,0.2,"gradual","calendar_tuned",100,8.94265749817469,0.493774317960823,3.75316949554575,7.35030691538742,21.4945093228573,6.11080343838045,19,0
"mean",0.149044950515486,1,0.149044950515486,0.2,"gradual","calendar10",100,8.94265749817469,0.493774317960823,3.75316949554575,7.35030691538742,21.4945093228573,6.11080343838045,19,0
"mean",0.149044950515486,1,0.149044950515486,0.2,"gradual","cusum_tuned",100,6.28868159284965,0.309621675399627,2.0445642788648,5.64854655229792,13.1248472487895,3.96059946579776,15.62,0.676858459160683
"mean",0.149044950515486,1,0.149044950515486,0.2,"gradual","debt_threshold_tuned",100,6.09822230457663,0.278281993515619,2.25117055756909,5.55647980894282,12.5653469936558,3.36324746261745,18.35,1.01018800130461
"mean",0.149044950515486,1,0.149044950515486,0.2,"gradual","debt_utility_tuned",100,8.13002831167159,0.352372750541468,2.36122175773704,7.61458788995379,16.4400816297896,5.71997146183618,16.17,1.21456273047654
"mean",0.149044950515486,1,0.149044950515486,0.2,"gradual","hybrid_utility_tuned",100,7.67018698190632,0.331347067149742,2.90782721042848,6.81156044183147,14.2238271067517,4.48211549038007,21.39,1.52679071879217
"mean",0.149044950515486,1,0.149044950515486,0.2,"gradual","never_retrain",100,120.17340542768,15.9675438080312,4.16489614920632,50.855241795373,479.984687930685,120.17340542768,0,0
"mean",0.149044950515486,1,0.149044950515486,0.2,"none","alarm_tuned",100,0.846555790985864,0.0338165691811531,0.381699043114189,0.802748805616375,1.64642273362614,0.347255206758986,3.35,0.26718699236469
"mean",0.149044950515486,1,0.149044950515486,0.2,"none","always_retrain",100,29.7135547199169,0.000944496671952664,29.696661734961,29.7126749481011,29.7334158295584,0.0536095673351744,199,0
"mean",0.149044950515486,1,0.149044950515486,0.2,"none","calendar_tuned",100,2.96469806386093,0.00334178849290268,2.92273963891067,2.9564786630539,3.03123033241193,0.132844004066694,19,0
"mean",0.149044950515486,1,0.149044950515486,0.2,"none","calendar10",100,2.96469806386093,0.00334178849290268,2.92273963891067,2.9564786630539,3.03123033241193,0.132844004066694,19,0
