"score_unit_mode","score_unit","kappa","lambda","shift_prob","shift_type","obj_alarm_tuned","obj_always_retrain","obj_calendar_tuned","obj_calendar10","obj_cusum_tuned","obj_debt_threshold_tuned","obj_debt_utility_tuned","obj_hybrid_utility_tuned","obj_never_retrain","regret_alarm_tuned","regret_always_retrain","regret_calendar_tuned","regret_calendar10","regret_cusum_tuned","regret_debt_threshold_tuned","regret_debt_utility_tuned","regret_hybrid_utility_tuned","regret_never_retrain","retrains_alarm_tuned","retrains_always_retrain","retrains_calendar_tuned","retrains_calendar10","retrains_cusum_tuned","retrains_debt_threshold_tuned","retrains_debt_utility_tuned","retrains_hybrid_utility_tuned","retrains_never_retrain","rel_debt_threshold_vs_calendar10","rel_debt_threshold_vs_calendar","rel_debt_threshold_vs_cusum","rel_debt_threshold_vs_alarm","rel_debt_threshold_vs_always_retrain","rel_debt_threshold_vs_never_retrain","rel_debt_utility_vs_calendar10","rel_debt_utility_vs_calendar","rel_debt_utility_vs_cusum","rel_debt_utility_vs_alarm","rel_debt_utility_vs_debt_threshold","rel_debt_utility_vs_always_retrain","rel_debt_utility_vs_never_retrain","rel_hybrid_utility_vs_calendar10","rel_hybrid_utility_vs_calendar","rel_hybrid_utility_vs_cusum","rel_hybrid_utility_vs_alarm","rel_hybrid_utility_vs_debt_threshold","rel_hybrid_utility_vs_always_retrain","rel_hybrid_utility_vs_never_retrain"
"mean",0.149044950515486,0.1,0.0149044950515486,0.1,"none",0.102025197178472,2.96954604095011,0.991583853716479,0.29626487124321,0.309038273442499,0.127146279755735,0.674944361871677,0.273517648954449,0.308962391606085,0.0428543518238238,0.00355152569193504,0.00788718031427013,0.013079465263786,0.00826556330224767,0.094207345691813,0.00767011841384514,0.0590419651626642,0.308962391606085,3.97,199,66,19,20.18,2.21,44.77,14.39,0,0.429164211140505,0.128225443848433,0.411425673394441,1.24622429823213,0.0428167396640379,0.411526720436065,2.27817884394941,0.680673005456846,2.18401544363165,6.6154673603914,5.30840826147908,0.227288734562178,2.1845518425822,0.923219981520903,0.275839151605079,0.885060759328054,2.68088331626536,2.15120449831416,0.0921075629684248,0.885278132178536
"mean",0.149044950515486,0.1,0.0149044950515486,0.1,"variance",5.85483097817566,3.88924442104483,2.86826628993546,5.45018758395981,2.07565264458264,1.96285960761018,2.12597961981782,2.1739085447279,135.546667936401,5.63439349636325,0.92324990578665,1.88456961653325,5.16700217798038,1.33653873497635,1.46490042793794,1.21412261256408,1.24342091865972,135.546667936401,14.79,199,66,19,49.59,33.41,61.18,62.43,0,0.360145330297802,0.684336602392085,0.945659001631681,0.335254700763676,0.50468918769648,0.014481061301567,0.390074577630079,0.741207197978004,1.02424633782851,0.36311545589319,1.08310324975623,0.546630499310889,0.0156844845556464,0.398868573097526,0.757917266034884,1.04733735213438,0.371301674263751,1.10752115754966,0.558953953360403,0.0160380817752591
"mean",0.149044950515486,0.1,0.0149044950515486,0.2,"abrupt_coef",9.74932450229527,4.58660587048565,4.16311567635815,9.35926906954325,2.86559692851139,2.84381422422693,2.96789897927374,3.06901371840504,251.298459845266,9.52814179573029,1.62061135522748,3.17941900295594,9.07608366356383,2.02736812681229,2.319921223165,2.03905084766123,2.48356515278021,251.298459845266,14.84,199,66,19,56.24,35.15,62.32,39.28,0,0.303850033917842,0.683097575303184,0.992398545633641,0.291693462819646,0.620025854527111,0.0113164809126883,0.317107987517083,0.712903318091326,1.03570008389683,0.304420986148837,1.0436332141494,0.647079575415859,0.0118102553477693,0.327911687932145,0.737191554833226,1.07098583470332,0.314792447177495,1.07918924248272,0.669125232266814,0.0122126244637343
"mean",0.149044950515486,0.1,0.0149044950515486,0.2,"gradual",6.77574225322465,4.05679854498264,3.17118809761195,6.33445945293476,2.41894782162722,2.40091483123027,2.51861349265511,2.6189679698928,118.376222616344,6.56707932250297,1.09080402972446,2.18749142420974,6.05127404695533,1.52810615239616,1.84944851432297,1.56532198915806,1.8615215313731,118.376222616344,14,199,66,19,59.77,37,63.96,50.82,0,0.379024421747293,0.757102624419622,0.992545109805296,0.354339752237129,0.591825007973263,0.0202820699813307,0.397605117116699,0.794217629207092,1.04120207560362,0.371710345306667,1.0490224225757,0.620837703604995,0.0212763461866654,0.413447743939608,0.825863332378488,1.08268890567926,0.386521191629803,1.0908208553782,0.645575061431602,0.0221241049258756
"mean",0.149044950515486,0.1,0.0149044950515486,0.2,"none",0.139396254677834,2.96950359419828,0.991018503590196,0.303543655903809,0.312984847733127,0.145526811342078,0.673148227727936,0.291350622842394,0.439226054457424,0.0815668138778254,0.0035090789401089,0.00732183018798754,0.0203582499243848,0.0108707330382361,0.111097427773,0.0067682539731969,0.0819424673681362,0.439226054457424,3.88,199,66,19,20.27,2.31,44.71,14.05,0,0.479426298364788,0.146845705518992,0.464964398104551,1.043979349936,0.0490071174274391,0.33132554379509,2.21763233932075,0.679248899278166,2.15073743219004,4.82902664267188,4.62559594015719,0.226687123411169,1.53257809024894,0.959831039706268,0.293991102877402,0.930877724441219,2.09008931779229,2.00204086213049,0.0981142516249602,0.663327277345374
"mean",0.149044950515486,0.1,0.0149044950515486,0.2,"variance",6.37743834454909,3.98184621101791,2.99383876025237,5.93162502924426,2.16902647566693,2.08314792176164,2.21612873946848,2.28302421812473,156.375573056346,6.15968367184596,1.01585169575974,2.01014208685016,5.64843962326484,1.43453295952662,1.5899581805059,1.30799785597763,1.33539642274727,156.375573056346,14.61,199,66,19,49.28,33.09,60.93,63.58,0,0.351193460728088,0.695811661408925,0.960406866919922,0.32664336512828,0.523161320494371,0.0133214406895317,0.373612412878843,0.740229824294769,1.02171585470715,0.347495125744751,1.06383647378934,0.556558094417704,0.0141718344889451,0.384890178807477,0.762574206879557,1.05255710049493,0.357984522120245,1.095949161495,0.573358210522425,0.0145996217535977
"mean",0.149044950515486,0.25,0.0372612376288715,0.02,"abrupt_coef",11.4359169226154,9.26062488857779,6.86481355411672,10.7282548032433,3.76951744932501,3.59946192465855,4.41948355157287,4.51049548345183,212.777141743817,10.991390357703,1.84563860043235,5.41162528659073,10.0202912882948,2.77464240463414,2.48423308242642,3.00281129692317,3.32335245259598,212.777141743817,11.93,199,39,19,26.7,29.93,38.02,31.86,0,0.335512344800979,0.524334986854815,0.954886659379461,0.314750618513179,0.388684561567566,0.0169165818055414,0.411948041189027,0.643787848968246,1.17242687187036,0.386456423343981,1.22781783613175,0.477233837321705,0.0207704808672255,0.420431427680877,0.657045591682086,1.19657105825561,0.394414852256574,1.25310270753307,0.487061676476622,0.0211982144627286
"mean",0.149044950515486,0.25,0.0372612376288715,0.02,"gradual",4.94839826228454,8.17937519392816,3.7332133761222,4.89549826031162,2.59861328276172,2.47331530515674,3.70531045636469,3.49489763137278,60.7636422370531,4.51132394489787,0.764388905782717,2.28002510859621,4.18753474536306,1.67565242669457,1.4676345015535,2.46078511956038,2.29992974061487,60.7636422370531,11.73,199,39,19,24.77,26.99,33.4,32.07,0,0.505222384656573,0.662516458602709,0.951782753349198,0.499821391501113,0.302384381021276,0.0407038685322346,0.756881171096325,0.992525763478727,1.42587990331013,0.748789862894756,1.49811487788851,0.453006540049082,0.0609790710357586,0.713900290743911,0.936163374353659,1.34490870748514,0.706268462263844,1.41304168703686,0.427281735891901,0.0575162630597154
"mean",0.149044950515486,0.25,0.0372612376288715,0.02,"none",0.213504834920916,7.41644854687146,1.46253447812284,0.725974218149857,0.303755217070769,0.195582222136177,0.40150898430362,0.439782547507036,0.468803946964647,0.082345278467288,0.00146225872602181,0.00934621059685108,0.0180107032012978,0.0220602605965006,0.0994482290536886,0.150740855061315,0.137221297960599,0.468803946964647,3.52,199,39,19,7.56,2.58,6.73,8.12,0,0.269406567404856,0.133728281323806,0.643881030331769,0.916055236915935,0.0263714122602093,0.417194060336967,0.553062318558453,0.274529585667584,1.32181757461,1.8805615547411,2.05289100368265,0.05413763498339,0.856453933255597,0.605782597387302,0.30069892647693,1.44781891072697,2.05982477010385,2.24858140327719,0.0592982671864626,0.938094805631405
"mean",0.149044950515486,0.25,0.0372612376288715,0.02,"variance",6.080235209703,8.34828794964204,4.23183710343759,5.78206141402558,2.93985900463932,2.67616608817256,3.39642572163981,3.35298886156899,111.223528574288,5.60403659280603,0.933301661496603,2.7786488359116,5.07409789907702,1.97442033767526,1.51994988454868,1.90783927836639,1.50855759893985,111.223528574288,12.78,199,39,19,25.91,31.03,39.95,49.5,0,0.462839443676777,0.632388729235032,0.910304230219668,0.44014186883788,0.320564660001612,0.0240611507517953,0.587407410340035,0.802588955723469,1.15530224962489,0.558601041653734,1.26913861462129,0.406840988490993,0.0305369355313276,0.579895061895335,0.792324652299425,1.14052709884308,0.551457097616587,1.2529076115222,0.401637902501047,0.0301463989189074
